payment_ref,payment_timestamp,value_date,amount,currency,payment_channel,customer_id,narration,payment_status,entered_by,branch_code,expected_fee
PS-f29c4c4a08,2024-01-12,2024-02-02,47048.41,KES,CASH,29982,CASH DEP 29982,SUCCESS,SYSTEM,BR14,417.89
PS-ec10fa0794,2024-03-02,2024-03-11,42705.17,KES,CASH,29657,Cash deposit acc 29657,SUCCESS,SYSTEM,BR09,316.27
PS-43ffd110d6,2024-01-12,2024-01-09,9807.95,KES,CASH,29050,CASH DEP 29050,SUCCESS,TELLER,BR18,36.91
PS-06baea4407,2024-02-09,2024-02-06,38210.88,KES,MPESA,26190,M-PESA PAY 26190,SUCCESS,TELLER,BR10,218.97
PS-2f9058e96f,2024-01-19,2024-02-25,3096.1,KES,CHEQUE,24619,CHQ DEP MBR 24619,SUCCESS,BATCH,BR09,26.31
PS-5358f3ba73,2024-01-14,2024-02-12,36726.6,KES,MPESA,26483,MPESA 26483,SUCCESS,SYSTEM,BR18,263.01
PS-c6fff5a2a2,2024-03-26,2024-01-08,30014.59,KES,CHEQUE,26702,CHQ DEP MBR 26702,SUCCESS,SYSTEM,BR17,178.5
PS-a5dd7de969,2024-01-10,2024-03-01,1859.49,KES,MPESA,27009,M-PESA PAY 27009,SUCCESS,TELLER,BR20,9.38
PS-1599ddeef2,2024-01-03,2024-02-27,37575.47,KES,MPESA,21571,MPESA 21571,SUCCESS,BATCH,BR01,120.07
PS-efae3c1cf1,2024-03-04,2024-01-26,36669.8,KES,MPESA,29806,Mobile payment member 29806,SUCCESS,TELLER,BR19,336.68
PS-1354ccd58c,2024-02-20,2024-02-17,39605.49,KES,CASH,27001,Cash deposit acc 27001,SUCCESS,TELLER,BR16,171.78
PS-9feec0a572,2024-03-29,2024-03-10,19882.37,KES,CASH,26092,CASH DEP 26092,SUCCESS,TELLER,BR18,107.16
PS-7962dc98af,2024-01-03,2024-03-26,42207.28,KES,MPESA,24847,MPESA 24847,SUCCESS,BATCH,BR09,120.32
PS-daf5a7c34b,2024-02-14,2024-02-28,23579.66,KES,MPESA,24975,Mobile payment member 24975,SUCCESS,BATCH,BR03,111.73
PS-1b18100ab6,2024-03-01,2024-03-23,22873.42,KES,CASH,26949,Cash deposit acc 26949,FAILED,BATCH,BR03,108.65
PS-8a49411dac,2024-03-21,2024-01-30,9811.38,KES,CHEQUE,26953,Cheque deposit for member 26953,SUCCESS,SYSTEM,BR13,36.55
PS-3e7a740702,2024-02-06,2024-03-18,35705.18,KES,MPESA,21479,MPESA 21479,SUCCESS,TELLER,BR19,200.19
PS-d7999bd02c,2024-03-15,2024-02-22,34149.47,KES,MPESA,28575,MPESA 28575,SUCCESS,SYSTEM,BR04,213.97
PS-de437b914f,2024-01-30,2024-02-04,46765.15,KES,CASH,21313,Cash deposit acc 21313,SUCCESS,BATCH,BR14,133.83
PS-e2c4770e67,2024-02-14,2024-01-15,31072.87,KES,CASH,29408,Cash deposit acc 29408,SUCCESS,SYSTEM,BR11,166.34
PS-b6d83f13d2,2024-01-07,2024-01-20,41141.48,KES,MPESA,23574,Mobile payment member 23574,SUCCESS,TELLER,BR19,115.62
PS-088171719e,2024-02-23,2024-03-02,21948.49,KES,CHEQUE,26272,Cheque deposit for member 26272,SUCCESS,SYSTEM,BR17,166.23
PS-3d7cdb1f49,2024-02-18,2024-01-27,9167.49,KES,CHEQUE,23914,CHQ DEP MBR 23914,SUCCESS,TELLER,BR03,59.73
PS-2b7d663b28,2024-03-05,2024-01-10,15576.8,KES,CHEQUE,28464,Cheque deposit for member 28464,SUCCESS,TELLER,BR02,84.8
PS-5ede28322f,2024-02-28,2024-01-16,30950.19,KES,CASH,29114,CASH DEP 29114,SUCCESS,SYSTEM,BR19,83.26
PS-0be8f2c55a,2024-01-02,2024-01-10,35819.48,KES,CASH,24943,Cash deposit acc 24943,SUCCESS,BATCH,BR18,132.21
PS-b681116be3,2024-02-07,2024-01-11,38563.46,KES,CASH,29617,CASH DEP 29617,SUCCESS,SYSTEM,BR13,85.54
PS-2ea23737dc,2024-03-29,2024-03-27,2587.56,KES,MPESA,21761,MPESA 21761,SUCCESS,SYSTEM,BR06,16.53
PS-1886df1f0b,2024-03-01,2024-03-29,2062.11,KES,CHEQUE,23280,Cheque dep member 23280,SUCCESS,BATCH,BR13,12.93
PS-24332901b4,2024-01-17,2024-01-07,9526.06,KES,CASH,25498,Cash deposit acc 25498,SUCCESS,SYSTEM,BR12,74.0
PS-6bd1e91c99,2024-02-08,2024-02-04,22863.2,KES,CASH,27836,Cash deposit acc 27836,SUCCESS,BATCH,BR02,60.9
PS-c105f69739,2024-01-01,2024-02-18,46032.18,KES,CHEQUE,20041,Cheque dep member 20041,FAILED,BATCH,BR15,404.34
PS-cc70b035b9,2024-02-24,2024-02-23,46257.98,KES,CHEQUE,22834,Cheque dep member 22834,SUCCESS,SYSTEM,BR01,447.46
PS-2f402323d7,2024-01-19,2024-01-16,40071.44,KES,CHEQUE,29142,Cheque deposit for member 29142,SUCCESS,SYSTEM,BR16,114.99
PS-648282e809,2024-03-05,2024-01-29,13628.8,KES,CHEQUE,23853,CHQ DEP MBR 23853,SUCCESS,SYSTEM,BR20,93.68
PS-63fc1ecb35,2024-01-13,2024-02-22,37280.92,KES,CASH,20037,CASH DEP 20037,SUCCESS,SYSTEM,BR18,318.04
PS-808e3ecae8,2024-01-21,2024-01-22,21385.15,KES,CHEQUE,21667,Cheque deposit for member 21667,SUCCESS,TELLER,BR18,107.12
PS-8bf4a10028,2024-01-03,2024-03-31,1864.96,KES,CASH,21031,CASH DEP 21031,SUCCESS,TELLER,BR19,17.55
PS-c57ba0531a,2024-01-25,2024-02-07,28894.36,KES,CASH,23870,Cash deposit acc 23870,SUCCESS,BATCH,BR09,149.45
PS-a9ba3cc306,2024-01-02,2024-02-29,13373.44,KES,CHEQUE,29150,Cheque dep member 29150,SUCCESS,BATCH,BR10,125.76
PS-c3059cdc00,2024-02-29,2024-02-17,14613.42,KES,MPESA,25091,MPESA 25091,SUCCESS,SYSTEM,BR13,39.67
PS-ba3de7d400,2024-01-31,2024-03-15,9698.42,KES,MPESA,29837,Mobile payment member 29837,SUCCESS,BATCH,BR12,20.16
PS-2a97f50ec0,2024-01-25,2024-01-18,40593.25,KES,MPESA,29621,Mobile payment member 29621,SUCCESS,SYSTEM,BR11,357.62
PS-d0bb583c09,2024-01-20,2024-02-18,727.35,KES,CASH,28229,CASH DEP 28229,SUCCESS,BATCH,BR02,6.53
PS-d155545bf3,2024-01-29,2024-03-08,4246.88,KES,CASH,25439,Cash deposit acc 25439,SUCCESS,BATCH,BR02,28.97
PS-d79fa74bce,2024-03-26,2024-03-01,31521.14,KES,MPESA,24433,Mobile payment member 24433,SUCCESS,BATCH,BR03,214.53
PS-ace69b643a,2024-01-05,2024-01-12,13917.94,KES,CHEQUE,23982,Cheque dep member 23982,SUCCESS,SYSTEM,BR19,34.67
PS-a5005ec58f,2024-03-11,2024-02-26,24167.38,KES,CHEQUE,25731,CHQ DEP MBR 25731,SUCCESS,SYSTEM,BR14,143.32
PS-80e05e9b37,2024-02-19,2024-02-12,14093.3,KES,CHEQUE,23042,Cheque dep member 23042,SUCCESS,TELLER,BR08,136.5
PS-5e6830e63e,2024-03-27,2024-03-13,6680.55,KES,MPESA,28459,MPESA 28459,SUCCESS,BATCH,BR20,46.95
PS-a38fd2709c,2024-03-29,2024-02-04,9474.7,KES,CHEQUE,23059,CHQ DEP MBR 23059,SUCCESS,SYSTEM,BR01,73.3
PS-fb440de53d,2024-02-14,2024-03-14,46353.58,KES,MPESA,26553,M-PESA PAY 26553,FAILED,TELLER,BR05,142.5
PS-ec65ed08fc,2024-02-05,2024-03-10,41433.75,KES,MPESA,29681,MPESA 29681,SUCCESS,TELLER,BR18,145.22
PS-c258d3f2fc,2024-03-29,2024-03-16,17749.43,KES,CHEQUE,29188,Cheque deposit for member 29188,SUCCESS,SYSTEM,BR08,60.56
PS-4ce857b7d3,2024-02-14,2024-02-18,35563.44,KES,CHEQUE,21218,Cheque dep member 21218,SUCCESS,TELLER,BR12,93.05
PS-f23f11c41d,2024-02-22,2024-01-15,26594.97,KES,CHEQUE,22865,CHQ DEP MBR 22865,SUCCESS,BATCH,BR01,165.16
PS-afcb4cb219,2024-02-09,2024-02-26,17336.8,KES,CHEQUE,21818,Cheque deposit for member 21818,FAILED,TELLER,BR09,56.17
PS-73080a415b,2024-01-29,2024-02-25,49615.38,KES,CASH,20974,CASH DEP 20974,SUCCESS,BATCH,BR12,329.62
PS-e0620a0b1c,2024-03-02,2024-03-24,1773.92,KES,MPESA,25176,M-PESA PAY 25176,SUCCESS,BATCH,BR06,12.08
PS-f1112e6405,2024-03-19,2024-03-09,21807.9,KES,CASH,24289,Cash deposit acc 24289,SUCCESS,TELLER,BR15,68.63
PS-105492b0e2,2024-01-24,2024-03-30,49434.52,KES,CASH,21407,CASH DEP 21407,SUCCESS,BATCH,BR03,250.3
PS-bfaa27ac1d,2024-03-04,2024-01-07,45606.57,KES,MPESA,21513,Mobile payment member 21513,SUCCESS,TELLER,BR10,120.13
PS-34f3be8a0c,2024-01-27,2024-01-02,8520.24,KES,MPESA,22713,M-PESA PAY 22713,SUCCESS,TELLER,BR06,18.31
PS-e135870f9e,2024-01-16,2024-03-14,15539.95,KES,CHEQUE,29481,Cheque deposit for member 29481,SUCCESS,BATCH,BR09,135.91
PS-4e2924cdba,2024-03-31,2024-03-07,49469.14,KES,CHEQUE,25398,Cheque dep member 25398,SUCCESS,TELLER,BR08,120.19
PS-b8ba4d3f33,2024-03-13,2024-03-10,11902.9,KES,CHEQUE,23788,Cheque dep member 23788,SUCCESS,SYSTEM,BR06,74.19
PS-4dd2efa14f,2024-01-06,2024-02-08,10913.83,KES,CHEQUE,27558,Cheque deposit for member 27558,FAILED,TELLER,BR17,62.78
PS-4c286eebe9,2024-01-01,2024-01-02,44878.93,KES,CASH,26539,CASH DEP 26539,SUCCESS,BATCH,BR15,311.14
PS-880018b9c5,2024-01-05,2024-03-18,36042.14,KES,CHEQUE,24615,CHQ DEP MBR 24615,SUCCESS,BATCH,BR12,115.1
PS-55f6fb7048,2024-03-08,2024-02-11,31077.92,KES,CASH,24028,CASH DEP 24028,SUCCESS,TELLER,BR08,92.62
PS-5c5f6b7abf,2024-03-27,2024-03-23,32609.63,KES,CASH,27545,CASH DEP 27545,SUCCESS,BATCH,BR04,272.66
PS-1354e87233,2024-01-29,2024-01-27,14419.21,KES,MPESA,25875,MPESA 25875,SUCCESS,SYSTEM,BR02,49.05
PS-17b0b2e639,2024-02-12,2024-01-09,25560.19,KES,CASH,29116,Cash deposit acc 29116,SUCCESS,BATCH,BR17,175.1
PS-ad2f3bd996,2024-03-07,2024-03-26,5252.22,KES,MPESA,21694,MPESA 21694,SUCCESS,SYSTEM,BR18,24.16
PS-db0d3047d2,2024-03-17,2024-02-25,30290.02,KES,MPESA,21313,MPESA 21313,SUCCESS,BATCH,BR13,229.73
PS-a65b96dbda,2024-02-13,2024-02-02,22704.03,KES,CASH,29160,CASH DEP 29160,SUCCESS,SYSTEM,BR16,105.46
PS-bc07fc3599,2024-02-25,2024-03-09,6357.24,KES,CASH,28379,Cash deposit acc 28379,SUCCESS,SYSTEM,BR07,19.29
PS-cb75fb70fc,2024-01-15,2024-01-02,4444.82,KES,CASH,27726,Cash deposit acc 27726,SUCCESS,SYSTEM,BR05,12.95
PS-73210b87fd,2024-02-02,2024-02-06,28672.79,KES,CASH,29954,CASH DEP 29954,SUCCESS,BATCH,BR07,77.99
PS-7780bd3f5f,2024-03-30,2024-02-14,4898.6,KES,CASH,29171,Cash deposit acc 29171,FAILED,SYSTEM,BR10,33.93
PS-2e098272b5,2024-02-05,2024-02-13,2834.38,KES,MPESA,20309,Mobile payment member 20309,SUCCESS,BATCH,BR13,12.21
PS-3a40d0c1f2,2024-03-29,2024-02-24,12317.93,KES,CHEQUE,29435,Cheque deposit for member 29435,SUCCESS,BATCH,BR01,35.93
PS-40bb6e0733,2024-02-07,2024-01-21,47927.81,KES,CASH,24451,CASH DEP 24451,SUCCESS,TELLER,BR09,424.96
PS-da8aab2037,2024-03-24,2024-02-07,30174.73,KES,CHEQUE,27602,CHQ DEP MBR 27602,SUCCESS,TELLER,BR19,66.26
PS-859b849c81,2024-03-24,2024-03-13,17958.62,KES,MPESA,28667,M-PESA PAY 28667,SUCCESS,TELLER,BR06,140.2
PS-074e2fae19,2024-02-16,2024-01-15,33510.45,KES,MPESA,23415,Mobile payment member 23415,FAILED,TELLER,BR08,85.57
PS-f6c86ab321,2024-01-26,2024-01-18,30081.47,KES,CASH,26692,Cash deposit acc 26692,FAILED,TELLER,BR09,160.1
PS-10dc635387,2024-03-04,2024-03-11,18120.44,KES,MPESA,23594,M-PESA PAY 23594,SUCCESS,TELLER,BR16,154.0
PS-5c9346fd1a,2024-02-09,2024-01-30,39935.86,KES,MPESA,27758,M-PESA PAY 27758,SUCCESS,SYSTEM,BR04,240.27
PS-8632586284,2024-01-15,2024-02-18,14013.11,KES,CASH,28991,CASH DEP 28991,SUCCESS,SYSTEM,BR14,59.62
PS-d336e91624,2024-01-21,2024-03-07,36823.03,KES,MPESA,25820,MPESA 25820,SUCCESS,TELLER,BR07,351.84
PS-e94f32a962,2024-02-17,2024-03-29,46807.88,KES,MPESA,27978,MPESA 27978,SUCCESS,SYSTEM,BR01,250.07
PS-b47ac7a0cf,2024-02-13,2024-01-28,29784.51,KES,CASH,28482,Cash deposit acc 28482,SUCCESS,BATCH,BR07,154.14
PS-2fad430550,2024-01-04,2024-01-10,43483.23,KES,CHEQUE,23804,Cheque deposit for member 23804,FAILED,BATCH,BR18,257.2
PS-7187d1e1e2,2024-01-25,2024-01-03,9894.83,KES,CASH,21857,Cash deposit acc 21857,SUCCESS,TELLER,BR01,83.93
PS-cdf07cfcb8,2024-01-22,2024-03-26,32514.51,KES,CASH,27013,Cash deposit acc 27013,SUCCESS,BATCH,BR14,238.53
PS-1fe464f2f8,2024-02-24,2024-01-09,2859.83,KES,CASH,26684,Cash deposit acc 26684,SUCCESS,TELLER,BR14,21.21
PS-d801af9222,2024-03-10,2024-01-05,20948.85,KES,CASH,20970,CASH DEP 20970,SUCCESS,BATCH,BR03,127.72
PS-d8a8e82fd2,2024-03-03,2024-01-31,15166.74,KES,CHEQUE,25085,CHQ DEP MBR 25085,SUCCESS,TELLER,BR08,128.31
PS-ffba1e7557,2024-02-07,2024-01-09,15448.55,KES,CASH,28398,CASH DEP 28398,SUCCESS,TELLER,BR06,51.29
PS-ee97515d4a,2024-01-29,2024-01-30,18054.15,KES,MPESA,28624,MPESA 28624,SUCCESS,SYSTEM,BR01,173.92
PS-990e670d35,2024-01-12,2024-03-04,17112.51,KES,CHEQUE,23010,Cheque dep member 23010,SUCCESS,BATCH,BR05,171.09
PS-416f3ccdfd,2024-03-09,2024-03-14,42729.93,KES,CHEQUE,21730,Cheque deposit for member 21730,SUCCESS,TELLER,BR01,363.27
PS-88324fd454,2024-03-19,2024-01-03,1503.67,KES,CHEQUE,25284,CHQ DEP MBR 25284,SUCCESS,BATCH,BR17,4.06
PS-114f3d494e,2024-03-31,2024-02-12,28957.47,KES,CASH,27532,CASH DEP 27532,SUCCESS,TELLER,BR08,284.23
PS-3cd19199dc,2024-03-31,2024-02-27,29741.97,KES,CHEQUE,23554,CHQ DEP MBR 23554,SUCCESS,BATCH,BR17,139.61
PS-d94adf63a6,2024-02-05,2024-02-11,13424.68,KES,CHEQUE,24356,Cheque dep member 24356,SUCCESS,TELLER,BR20,61.67
PS-bcc3348c82,2024-01-27,2024-02-01,48322.33,KES,CHEQUE,26601,Cheque deposit for member 26601,SUCCESS,TELLER,BR02,182.75
PS-792ab24775,2024-02-21,2024-01-20,23087.18,KES,MPESA,20112,Mobile payment member 20112,SUCCESS,SYSTEM,BR06,113.77
PS-c0bce59496,2024-03-21,2024-01-12,45487.13,KES,CHEQUE,20765,Cheque dep member 20765,SUCCESS,SYSTEM,BR01,364.63
PS-2e732b5ff6,2024-01-07,2024-03-03,7234.84,KES,CHEQUE,21779,Cheque dep member 21779,SUCCESS,BATCH,BR17,20.38
PS-81fbaec1c6,2024-02-19,2024-02-14,33001.19,KES,CASH,28110,CASH DEP 28110,SUCCESS,SYSTEM,BR08,184.96
PS-ec1fd185fd,2024-01-31,2024-03-22,31768.0,KES,CHEQUE,28087,Cheque dep member 28087,SUCCESS,SYSTEM,BR07,258.07
PS-dd2012e59f,2024-02-17,2024-01-31,18685.21,KES,CASH,27470,CASH DEP 27470,SUCCESS,SYSTEM,BR09,101.35
PS-470ed22873,2024-03-31,2024-02-08,8041.29,KES,CHEQUE,22709,CHQ DEP MBR 22709,SUCCESS,SYSTEM,BR13,18.37
PS-abd104ac2c,2024-03-14,2024-01-01,39222.9,KES,MPESA,27978,M-PESA PAY 27978,FAILED,TELLER,BR05,197.87
PS-29ca182cfa,2024-01-13,2024-02-08,18989.35,KES,CHEQUE,29936,Cheque deposit for member 29936,SUCCESS,BATCH,BR12,132.5
PS-215b9b9ef6,2024-03-18,2024-02-21,3356.04,KES,CHEQUE,24870,CHQ DEP MBR 24870,FAILED,SYSTEM,BR01,21.53
PS-6062823bd5,2024-03-17,2024-02-10,18762.96,KES,CASH,26334,CASH DEP 26334,SUCCESS,BATCH,BR19,161.29
PS-24a1b38bcf,2024-01-09,2024-01-21,18743.82,KES,MPESA,27575,Mobile payment member 27575,FAILED,SYSTEM,BR01,44.3
PS-0a11960d9e,2024-01-04,2024-02-07,16728.89,KES,CASH,21341,Cash deposit acc 21341,SUCCESS,BATCH,BR03,81.28
PS-d681aa1484,2024-02-04,2024-01-22,8667.34,KES,MPESA,27908,Mobile payment member 27908,SUCCESS,TELLER,BR05,69.02
PS-8af651a3ab,2024-02-08,2024-01-29,38962.39,KES,CHEQUE,27520,CHQ DEP MBR 27520,SUCCESS,TELLER,BR06,85.54
PS-1a1d6a9b73,2024-03-27,2024-03-17,48264.89,KES,MPESA,22251,M-PESA PAY 22251,FAILED,BATCH,BR12,275.39
PS-d43d4a61df,2024-01-31,2024-02-27,10944.79,KES,MPESA,28389,Mobile payment member 28389,SUCCESS,TELLER,BR02,84.71
PS-eaed31e3d4,2024-01-28,2024-02-19,16111.42,KES,CHEQUE,27486,Cheque dep member 27486,SUCCESS,TELLER,BR17,89.53
PS-fd1d97111b,2024-03-16,2024-02-16,25120.01,KES,CASH,24162,Cash deposit acc 24162,FAILED,BATCH,BR12,232.65
PS-97dbaaaffe,2024-02-10,2024-02-11,26908.87,KES,MPESA,22671,M-PESA PAY 22671,SUCCESS,BATCH,BR20,176.64
PS-8c19783903,2024-02-01,2024-02-23,13877.53,KES,MPESA,21964,Mobile payment member 21964,FAILED,SYSTEM,BR08,88.55
PS-701649a886,2024-03-06,2024-02-07,12146.53,KES,MPESA,22083,M-PESA PAY 22083,FAILED,SYSTEM,BR02,65.71
PS-972ffe2aba,2024-02-08,2024-01-20,6382.39,KES,CASH,24311,CASH DEP 24311,FAILED,BATCH,BR02,41.75
PS-acde7feea3,2024-02-12,2024-03-30,10009.2,KES,CASH,26253,CASH DEP 26253,SUCCESS,BATCH,BR02,28.1
PS-70a45936c3,2024-02-24,2024-01-26,26694.46,KES,CHEQUE,25824,Cheque dep member 25824,SUCCESS,SYSTEM,BR17,114.95
PS-617b7f926a,2024-03-31,2024-03-25,834.01,KES,MPESA,24449,M-PESA PAY 24449,SUCCESS,TELLER,BR20,4.26
PS-5ccbd0b8f2,2024-02-02,2024-03-01,2772.78,KES,MPESA,23914,MPESA 23914,SUCCESS,BATCH,BR17,25.21
PS-45ca4dcc9d,2024-03-11,2024-01-31,18027.89,KES,CASH,29965,CASH DEP 29965,SUCCESS,TELLER,BR12,50.16
PS-c8b63c3b0e,2024-01-24,2024-02-28,14184.27,KES,CHEQUE,28615,CHQ DEP MBR 28615,FAILED,SYSTEM,BR09,100.36
PS-43834a3414,2024-03-16,2024-02-13,45633.04,KES,CHEQUE,20866,Cheque deposit for member 20866,SUCCESS,TELLER,BR07,247.45
PS-cf6373cb07,2024-01-20,2024-01-14,27424.71,KES,MPESA,24008,Mobile payment member 24008,SUCCESS,TELLER,BR09,130.72
PS-4b9aa3b79b,2024-03-21,2024-02-06,2538.68,KES,CASH,29348,CASH DEP 29348,SUCCESS,TELLER,BR13,12.38
PS-d0f7880264,2024-02-24,2024-02-22,29190.74,KES,CASH,25019,CASH DEP 25019,SUCCESS,TELLER,BR10,199.3
PS-33394f9761,2024-02-11,2024-03-04,43366.24,KES,MPESA,26803,MPESA 26803,SUCCESS,TELLER,BR19,100.58
PS-eea38001aa,2024-01-24,2024-01-29,32062.8,KES,MPESA,25878,Mobile payment member 25878,SUCCESS,TELLER,BR20,317.42
PS-45be8c2fa1,2024-01-06,2024-03-12,35053.87,KES,CHEQUE,23467,Cheque deposit for member 23467,SUCCESS,TELLER,BR02,130.93
PS-021dace723,2024-03-11,2024-01-04,9962.59,KES,MPESA,28013,Mobile payment member 28013,SUCCESS,SYSTEM,BR16,82.29
PS-81421ca410,2024-03-14,2024-03-29,39322.82,KES,CASH,29159,CASH DEP 29159,SUCCESS,BATCH,BR15,367.13
PS-9ca4767f0a,2024-03-05,2024-02-08,47101.67,KES,MPESA,26820,Mobile payment member 26820,SUCCESS,TELLER,BR03,257.57
PS-e772721449,2024-03-09,2024-01-09,27374.94,KES,CASH,20532,Cash deposit acc 20532,SUCCESS,SYSTEM,BR05,227.43
PS-b9f0041480,2024-02-04,2024-01-07,2707.18,KES,CASH,29934,CASH DEP 29934,SUCCESS,SYSTEM,BR07,26.98
PS-c2f3481fee,2024-03-17,2024-03-07,19141.83,KES,MPESA,23771,MPESA 23771,SUCCESS,SYSTEM,BR08,117.19
PS-a17c85dfe6,2024-03-03,2024-01-23,29830.79,KES,CHEQUE,24618,CHQ DEP MBR 24618,SUCCESS,BATCH,BR17,62.69
PS-643761f737,2024-02-06,2024-03-14,33474.56,KES,CHEQUE,25509,CHQ DEP MBR 25509,SUCCESS,TELLER,BR01,76.4
PS-711eeab119,2024-03-18,2024-01-18,2247.05,KES,CHEQUE,22989,CHQ DEP MBR 22989,SUCCESS,BATCH,BR18,21.75
PS-ec31d5de34,2024-03-05,2024-02-15,42335.26,KES,CHEQUE,26531,CHQ DEP MBR 26531,SUCCESS,BATCH,BR12,207.77
PS-3c1b2b7258,2024-03-31,2024-02-29,5210.3,KES,MPESA,20808,M-PESA PAY 20808,SUCCESS,SYSTEM,BR03,22.96
PS-e812275652,2024-02-22,2024-03-04,7358.24,KES,MPESA,26327,MPESA 26327,SUCCESS,BATCH,BR01,63.41
PS-03644ab2ba,2024-03-21,2024-01-23,1285.6,KES,CHEQUE,21471,Cheque dep member 21471,SUCCESS,SYSTEM,BR09,8.93
PS-52c3b1989c,2024-03-08,2024-03-16,32990.65,KES,MPESA,23324,MPESA 23324,SUCCESS,SYSTEM,BR09,102.84
PS-19e72869ef,2024-02-26,2024-03-03,17269.4,KES,MPESA,22458,M-PESA PAY 22458,SUCCESS,TELLER,BR01,84.65
PS-9f08d947e2,2024-02-14,2024-02-19,9158.01,KES,MPESA,23782,Mobile payment member 23782,SUCCESS,TELLER,BR16,32.82
PS-e50a12ec10,2024-03-18,2024-01-10,42482.82,KES,CHEQUE,24216,Cheque dep member 24216,SUCCESS,TELLER,BR01,343.25
PS-f1def3530c,2024-01-10,2024-01-17,8840.58,KES,CHEQUE,20507,CHQ DEP MBR 20507,SUCCESS,SYSTEM,BR13,73.69
PS-e11d28b198,2024-03-26,2024-03-15,49540.9,KES,MPESA,26375,MPESA 26375,SUCCESS,SYSTEM,BR18,286.29
PS-3cc3e3841d,2024-02-09,2024-03-05,5308.5,KES,CHEQUE,24887,CHQ DEP MBR 24887,SUCCESS,TELLER,BR03,31.17
PS-fc609fa504,2024-03-21,2024-01-20,13048.32,KES,MPESA,22874,Mobile payment member 22874,FAILED,BATCH,BR20,52.84
PS-4dacf1bdc8,2024-03-26,2024-01-12,28072.74,KES,MPESA,24706,Mobile payment member 24706,SUCCESS,SYSTEM,BR16,81.01
PS-3ff891b1c6,2024-03-16,2024-03-26,21168.6,KES,CASH,21148,Cash deposit acc 21148,FAILED,BATCH,BR05,107.34
PS-00ae15ea38,2024-02-27,2024-03-17,26789.93,KES,CASH,23858,CASH DEP 23858,SUCCESS,TELLER,BR10,128.68
PS-fec4156ad4,2024-01-28,2024-01-26,29731.44,KES,CHEQUE,25638,Cheque deposit for member 25638,SUCCESS,BATCH,BR17,172.82
PS-8f196c1f73,2024-01-22,2024-03-16,8494.99,KES,CASH,23633,CASH DEP 23633,SUCCESS,BATCH,BR05,50.71
PS-0a4cb40f60,2024-02-05,2024-02-09,22567.17,KES,CASH,24786,CASH DEP 24786,SUCCESS,SYSTEM,BR07,190.64
PS-ffc59b0f86,2024-02-25,2024-02-13,13414.0,KES,MPESA,24825,M-PESA PAY 24825,SUCCESS,TELLER,BR08,37.41
PS-cb7f6ec3e5,2024-01-22,2024-01-10,47473.67,KES,CHEQUE,20236,Cheque dep member 20236,SUCCESS,BATCH,BR03,228.3
PS-50e2436e1d,2024-01-21,2024-01-26,46914.49,KES,MPESA,29582,MPESA 29582,SUCCESS,BATCH,BR18,291.54
PS-bd065cb995,2024-01-23,2024-01-30,25656.71,KES,CHEQUE,26294,Cheque deposit for member 26294,SUCCESS,TELLER,BR12,72.07
PS-7c8085dbc7,2024-01-23,2024-02-11,29490.32,KES,CASH,24037,CASH DEP 24037,SUCCESS,BATCH,BR10,144.29
PS-f05c68a138,2024-03-25,2024-01-14,4458.39,KES,CHEQUE,20315,Cheque deposit for member 20315,SUCCESS,TELLER,BR07,38.54
PS-ed167c119e,2024-01-08,2024-03-06,3165.68,KES,MPESA,24557,Mobile payment member 24557,SUCCESS,SYSTEM,BR03,13.36
PS-647096cdab,2024-03-31,2024-02-13,18225.75,KES,MPESA,23650,M-PESA PAY 23650,FAILED,SYSTEM,BR12,162.32
PS-2eecf5cf37,2024-03-23,2024-01-25,38104.19,KES,MPESA,22006,Mobile payment member 22006,SUCCESS,TELLER,BR14,179.45
PS-77b4826776,2024-03-08,2024-01-12,23050.11,KES,CASH,24296,CASH DEP 24296,SUCCESS,BATCH,BR19,59.66
PS-8c4669f456,2024-01-12,2024-02-26,17120.26,KES,MPESA,26405,Mobile payment member 26405,SUCCESS,BATCH,BR13,68.56
PS-36c04d4892,2024-03-02,2024-01-12,21991.54,KES,CHEQUE,21254,CHQ DEP MBR 21254,SUCCESS,SYSTEM,BR06,198.79
PS-5a947dc440,2024-03-29,2024-02-06,6712.89,KES,CASH,22843,CASH DEP 22843,FAILED,TELLER,BR04,43.73
PS-8e0236b765,2024-01-13,2024-03-11,19529.47,KES,CHEQUE,25199,Cheque dep member 25199,SUCCESS,TELLER,BR11,80.94
PS-8464beab70,2024-03-07,2024-01-02,26191.56,KES,CHEQUE,20171,Cheque dep member 20171,SUCCESS,BATCH,BR20,109.63
PS-67b79a8a7b,2024-03-19,2024-02-20,39169.16,KES,CHEQUE,22613,Cheque dep member 22613,SUCCESS,TELLER,BR20,263.59
PS-9493ca2865,2024-02-12,2024-03-14,27325.85,KES,CASH,27586,Cash deposit acc 27586,SUCCESS,TELLER,BR04,77.67
PS-f0bd115a3c,2024-03-07,2024-02-28,48835.5,KES,CHEQUE,28185,Cheque dep member 28185,SUCCESS,BATCH,BR03,227.96
PS-18f9990beb,2024-02-24,2024-03-03,29435.26,KES,CASH,24274,Cash deposit acc 24274,SUCCESS,SYSTEM,BR11,160.97
PS-d92aba78ac,2024-02-25,2024-03-04,28976.89,KES,CASH,20804,CASH DEP 20804,SUCCESS,TELLER,BR14,185.55
